,major_violation_personal_hygiene,restaurant_address_address,restaurant_address_city,:@computed_region_5s6d_2f32,minor_violation_personal_hygiene,:@computed_region_x3q3_gi3e,major_violation_inadequate_cooking,major_violation_improper_holding_temperature,restaurant_address_zip,major_violation_unsafe_food_source,inspection_date,:@computed_region_3ini_iehf,w3alcd,minor_violation_unsafe_food_source,major_violation_contaminated_equipment,minor_violation_improper_holding_temperature,minor_violation_inadequate_cooking,minor_violation_contaminated_equipment,indbdate,restaurant_address_state,doing_business_as,:@computed_region_5bih_7r3y,coordinates,major_sum,minor_sum
110,0,2154 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-10T00:00:00.000,11,FA0000335,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BONGO BURGER,32,"[-122.266501, 37.870519]",0,0
111,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,,14,FA0002044,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BOOCHMAN KOMBUCHA,32,"[-122.267579, 37.865198]",0,0
112,0,915 UNIVERSITY AVE,BERKELEY,1502,0,5,0,0,,0,2019-09-11T00:00:00.000,6,FA0002113,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BOOCHMAN KOMBUCHA,24,"[-122.295999, 37.868388]",0,0
113,0,1823 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-15T00:00:00.000,1,FA0001686,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOPSHOP KOREAN KITCHEN,14,"[-122.279258, 37.891367]",0,0
114,0,1960 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-20T00:00:00.000,8,FA0001288,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BRAZIL CAFE,32,"[-122.271505, 37.871703]",0,0
115,0,1707 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-12T00:00:00.000,1,FA0001902,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BRAZILIAN BREAD CAFE,14,"[-122.282382, 37.8912]",0,0
116,0,2448 SACRAMENTO ST,BERKELEY,1494,0,1,0,0,,0,2019-09-06T00:00:00.000,10,FA0000794,0,0,1,0,0,2019-10-14T05:00:01.000,CA,BREADS OF INDIA,29,"[-122.281218, 37.862293]",0,1
117,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2017-11-22T00:00:00.000,14,FA0001585,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BREAKTHROUGH SUSHI,32,"[-122.267579, 37.865198]",0,0
118,0,1807 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-27T00:00:00.000,7,FA0000431,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BREWED AWAKENING INC.,4,"[-122.260325, 37.875991]",0,0
119,0,2725 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-28T00:00:00.000,5,FA0000636,0,0,1,0,0,2019-10-14T05:00:01.000,CA,BROOM BUSH CAFE,16,"[-122.28809, 37.856746]",0,1
120,0,2237 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-30T00:00:00.000,11,FA0000347,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BURGER MEISTER,32,"[-122.267845, 37.868733]",0,0
121,0,1881 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-19T00:00:00.000,1,FA0000214,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CACTUS TAQUERIA SOLANO,14,"[-122.277849, 37.891448]",0,0
122,0,800 DWIGHT WY,BERKELEY,1502,0,8,0,0,,0,2019-08-13T00:00:00.000,5,FA0000576,0,0,0,0,1,2019-10-14T05:00:01.000,CA,CAFE 64,11,"[-122.295585, 37.859888]",0,1
123,0,2999 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,2019-08-20T00:00:00.000,2,FA0001985,0,0,0,0,1,2019-10-14T05:00:02.000,CA,CAFE BUENOS AIRES,13,"[-122.266527, 37.855504]",0,1
124,0,2517-C DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-04-29T00:00:00.000,12,FA0000525,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE DURANT,18,"[-122.258302, 37.8679]",0,0
125,0,724 ALLSTON WY,BERKELEY,1502,0,8,0,0,,0,2019-05-01T00:00:00.000,6,FA0000440,0,0,0,0,0,2019-10-14T05:00:01.000,CA,"CAFE DU SUD, INC.",11,"[-122.299024, 37.864836]",0,0
126,0,1724 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-14T00:00:00.000,9,FA0000112,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE LEILA,2,"[-122.293343, 37.872582]",0,0
127,0,1799 FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-19T00:00:00.000,6,FA0000581,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE M,11,"[-122.300822, 37.870521]",0,0
128,0,2522 BANCROFT WY,BERKELEY,1496,0,2,0,0,,0,2019-01-18T00:00:00.000,,FA0000767,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE MILANO,18,"[-122.258609, 37.868787]",0,0
129,0,1930 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2019-07-29T00:00:00.000,,FA0001835,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CAFE NOSDOS,,,0,0
130,0,2042 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-22T00:00:00.000,11,FA0000040,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE PLATANO PARTNERSHIP,32,"[-122.26973, 37.871928]",0,0
131,0,2146 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-05-22T00:00:00.000,11,FA0000253,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE RIO,32,"[-122.266662, 37.870498]",0,0
132,0,2300 COLLEGE AVE,BERKELEY,1496,0,2,0,0,,0,2019-02-26T00:00:00.000,13,FA0000308,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE STRADA,18,"[-122.254552, 37.868957]",0,0
133,0,2020 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-03T00:00:00.000,11,FA0000356,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFE TIBET,32,"[-122.270018, 37.871891]",0,0
134,0,2056 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-06T00:00:00.000,6,FA0002049,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CAFE V. EL PATIO INC.,28,"[-122.292013, 37.86845]",0,0
135,0,2500 SAN PABLO AVE SW,BERKELEY,1494,0,8,0,0,,0,2019-10-01T00:00:00.000,5,FA0000661,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAFFE CHIANE,16,"[-122.289632, 37.861078]",0,0
136,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-07-25T00:00:00.000,5,FA0001311,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAKES MADE BY M.E.,11,"[-122.291833, 37.856919]",0,0
137,0,2519-C DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-04T00:00:00.000,12,FA0000676,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAL GYROS,18,"[-122.258021, 37.867935]",0,0
138,0,2113 KITTREDGE ST,BERKELEY,1496,0,1,0,0,,0,2019-09-26T00:00:00.000,11,FA0000496,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CALIFORNIA CINEMA,32,"[-122.267472, 37.868555]",0,0
139,0,1012 GRAYSON ST,BERKELEY,1502,0,8,0,0,,0,2019-08-22T00:00:00.000,5,FA0000479,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CALIFORNIA ROSE CATERING,11,"[-122.289502, 37.855905]",0,0
140,0,2505-G HEARST AVE,BERKELEY,1501,0,2,0,0,,0,2019-09-12T00:00:00.000,7,FA0001469,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAL QUICKLY,31,"[-122.260226, 37.875072]",0,0
141,0,2507-C HEARST AVE,BERKELEY,1501,0,2,0,0,,0,2019-09-11T00:00:00.000,7,FA0001038,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAMILLE'S VIETNAMESE CUISINE,31,"[-122.26014, 37.875084]",0,0
142,0,2200 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-02-01T00:00:00.000,14,FA0000779,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CAMPUS MINI MART  1099/1615,18,"[-122.26553, 37.866969]",0,0
143,0,1804 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-07-11T00:00:00.000,7,FA0001974,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CAMPUS STORE L.L.C.,4,"[-122.2603, 37.875868]",0,0
144,0,2134 ALLSTON WY,BERKELEY,1496,0,1,0,0,,0,2019-06-25T00:00:00.000,11,FA0000050,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CANCUN TAQUERIA,32,"[-122.266828, 37.869548]",0,0
145,0,1797-C SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-11T00:00:00.000,7,FA0001302,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CARAVAGGIO GELATERIA ITALIANO,3,"[-122.26868, 37.87518]",0,0
146,0,2629 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-08-19T00:00:00.000,13,FA0001068,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CASA DE CHOCOLATES,25,"[-122.253546, 37.856976]",0,0
147,0,1805 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-12T00:00:00.000,6,FA0001370,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CASA LATINA BAKERY,2,"[-122.29288, 37.871635]",0,0
148,0,3185 COLLEGE AVE,BERKELEY,1491,0,6,0,0,,0,2018-09-07T00:00:00.000,13,FA0001508,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CASK ON COLLEGE,1,"[-122.252503, 37.851534]",0,0
149,0,3290 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-10-09T00:00:00.000,3,FA0002072,0,0,1,0,1,2019-10-14T05:00:02.000,CA,CASSAVE RESTAURANT & TAQUERIA BAR,26,"[-122.27147, 37.848871]",0,2
150,0,2080 4TH ST,BERKELEY,1502,0,8,0,0,,0,2019-07-03T00:00:00.000,6,FA0001472,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CATAHOULA COFFEE COMPANY,11,"[-122.299531, 37.866398]",0,0
151,0,1601 CALIFORNIA ST,BERKELEY,1495,0,5,1,0,,0,2019-08-23T00:00:00.000,8,FA0001563,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CEDAR MARKET 1615/1099,6,"[-122.280477, 37.876834]",1,0
152,0,1841 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-27T00:00:00.000,7,FA0000131,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CELIA'S MEXICAN RESTAURANT,4,"[-122.260233, 37.875541]",0,0
153,0,2132 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-06-03T00:00:00.000,11,FA0002088,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CENTER PIZZERIA,32,"[-122.267222, 37.870424]",0,0
154,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2018-08-23T00:00:00.000,14,FA0001322,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CERTIFIED KITCHENS,32,"[-122.267579, 37.865198]",0,0
155,0,1515 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-02T00:00:00.000,7,FA0000145,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CESAR,8,"[-122.269165, 37.879643]",0,0
156,0,1902 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-05-13T00:00:00.000,8,FA0000353,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHAAT CAFE,32,"[-122.272955, 37.871509]",0,0
157,0,3015 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,,5,FA0002124,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CHAI THAI NOODLES,27,"[-122.286424, 37.851569]",0,0
158,0,2517 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-05-14T00:00:00.000,12,FA0001701,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHANG LUONG RESTAURANT,18,"[-122.258302, 37.8679]",0,0
159,0,2575 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-08-20T00:00:00.000,12,FA0001932,0,0,0,0,1,2019-10-14T05:00:02.000,CA,CHATTE TEA & DESSERTS,20,"[-122.258572, 37.863866]",0,1
160,0,1688 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-02-25T00:00:00.000,7,FA0001083,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHA-YA RESTAURANT,3,"[-122.268976, 37.876766]",0,0
161,0,2442 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-13T00:00:00.000,12,FA0000531,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHEESE 'N STUFF,18,"[-122.260295, 37.867643]",0,0
162,0,2600 BANCROFT WAY,BERKELEY,1496,0,2,0,0,,0,2019-06-19T00:00:00.000,,FA0001890,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CHENGDU STYLE INC.,18,"[-122.256611, 37.869031]",0,0
163,0,1818 ALCATRAZ AVE,BERKELEY,1495,0,7,0,0,,0,2019-10-08T00:00:00.000,3,FA0000635,0,0,1,0,0,2019-10-14T05:00:01.000,CA,CHEN'S GARDEN,26,"[-122.270551, 37.848856]",0,1
164,0,1399 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-01-16T00:00:00.000,9,FA0000174,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHEVRON #306143  1099/1615,12,"[-122.295257, 37.878957]",0,0
165,0,1517 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-07T00:00:00.000,7,FA0000144,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHEZ PANISSE,8,"[-122.269157, 37.879574]",0,0
166,0,2488 CHANNING WAY,BERKELEY,1496,0,2,0,0,,0,2019-08-28T00:00:00.000,12,FA0002034,0,0,1,0,0,2019-10-14T05:00:02.000,CA,CHINESE EXPRESS,18,"[-122.258955, 37.8669]",0,1
167,0,2225 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-10-03T00:00:00.000,11,FA0001884,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CHIPOTLE #2703,32,"[-122.267858, 37.868819]",0,0
168,0,1050 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-05-29T00:00:00.000,9,FA0000163,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHIPOTLE MEXICAN GRILL,11,"[-122.296641, 37.880312]",0,0
169,0,2311 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-17T00:00:00.000,12,FA0000529,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CHIPOTLE MEXICAN GRILL,18,"[-122.259113, 37.868364]",0,0
170,0,2080 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2019-08-01T00:00:00.000,,FA0001976,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CHLOE CAFE,,,0,0
171,0,2132 OXFORD ST,BERKELEY,1503,0,2,0,0,,0,2019-04-24T00:00:00.000,11,FA0001434,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CINNAHOLIC,31,"[-122.265932, 37.870375]",0,0
172,0,2700 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2019-02-25T00:00:00.000,,FA0001804,0,0,1,0,0,2019-10-14T05:00:02.000,CA,CITY LEE MARKET,,,0,1
173,0,3048 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-04-15T00:00:00.000,13,FA0000242,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CLAREMONT CHEVRON 1099/1615,1,"[-122.24412, 37.858094]",0,0
174,0,1312 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-06-24T00:00:00.000,9,FA0001397,0,0,0,0,0,2019-10-14T05:00:01.000,CA,COFFEE CONSCIOUS,12,"[-122.289312, 37.881273]",0,0
175,0,2701 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-30T00:00:00.000,13,FA0000385,0,0,0,0,0,2019-10-14T05:00:01.000,CA,COFFEE SACK,19,"[-122.253551, 37.86211]",0,0
176,0,2018 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-10-03T00:00:00.000,11,FA0001078,0,0,0,0,0,2019-10-14T05:00:01.000,CA,COMAL,32,"[-122.268359, 37.871643]",0,0
177,0,2024 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-03T00:00:00.000,11,FA0001943,0,0,0,0,0,2019-10-14T05:00:02.000,CA,COMAL NEXT DOOR,32,"[-122.268342, 37.871499]",0,0
178,0,2367 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-17T00:00:00.000,14,FA0001785,0,0,1,0,1,2019-10-14T05:00:02.000,CA,CORNERSTONE,32,"[-122.267572, 37.86633]",0,2
179,0,2324 5TH ST,BERKELEY,1502,0,8,0,0,,0,2019-09-25T00:00:00.000,5,FA0001971,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CORO COFFEE ROOM,11,"[-122.297243, 37.862847]",0,0
180,0,1786 88 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-07T00:00:00.000,7,FA0000428,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CORSO,3,"[-122.268791, 37.875063]",0,0
181,0,1578 HOPKINS ST,BERKELEY,1499,0,3,0,0,,0,2019-07-24T00:00:00.000,7,FA0000187,0,0,0,0,0,2019-10-14T05:00:01.000,CA,COUNTRY CHEESE COFFEE MARKET,14,"[-122.281611, 37.881846]",0,0
182,0,2101 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-24T00:00:00.000,6,FA0001894,0,0,0,0,0,2019-10-14T05:00:02.000,CA,COUNTRY CHEESE LLC,28,"[-122.291706, 37.868021]",0,0
183,0,2136 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-06-05T00:00:00.000,11,FA0002102,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CRAVE SUBS,32,"[-122.267145, 37.870434]",0,0
184,0,2399 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-04-17T00:00:00.000,12,FA0000923,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CREAM,18,"[-122.258812, 37.866919]",0,0
185,0,3121 SACRAMENTO ST,BERKELEY,1495,0,8,0,0,,0,2019-08-23T00:00:00.000,3,FA0001962,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CREEKWOOD RESTAURANT,15,"[-122.278375, 37.850882]",0,0
186,0,1600 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-10-08T00:00:00.000,7,FA0002128,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CREPEVINE RESTAURANT,3,"[-122.269114, 37.878113]",0,0
187,0,2748 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-07-03T00:00:00.000,2,FA0000619,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CRIXA,13,"[-122.267839, 37.858533]",0,0
188,0,1830 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-01-16T00:00:00.000,1,FA0001820,0,0,0,0,0,2019-10-14T05:00:02.000,CA,C-STORE,14,"[-122.278921, 37.891387]",0,0
189,0,800 BANCROFT WY,BERKELEY,1502,0,8,0,0,,0,2019-07-30T00:00:00.000,5,FA0000799,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CULTURED,11,"[-122.296921, 37.863368]",0,0
190,0,2391 TELGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-13T00:00:00.000,12,FA0002005,0,0,0,0,0,2019-10-14T05:00:02.000,CA,CUPCAKIN,18,"[-122.258842, 37.867069]",0,0
191,0,2655 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-06-21T00:00:00.000,12,FA0001247,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CVS PHARMACY,20,"[-122.258841, 37.861975]",0,0
192,0,2300 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-01-28T00:00:00.000,14,FA0000788,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CVS PHARMACY #3026,32,"[-122.267802, 37.867176]",0,0
193,0,1451 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-09-16T00:00:00.000,7,FA0000148,0,0,0,0,0,2019-10-14T05:00:01.000,CA,CVS PHARMACY #9941,8,"[-122.269355, 37.881421]",0,0
194,0,2369 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2018-10-24T00:00:00.000,12,FA0001141,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DAISO BERKELEY,18,"[-122.258918, 37.867439]",0,0
195,0,1674 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-02-22T00:00:00.000,7,FA0000118,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DA LIAN RESTAURANT,3,"[-122.269009, 37.877056]",0,0
196,0,1549 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-22T00:00:00.000,7,FA0000141,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DARA THAI/LAO CUISINE,8,"[-122.269041, 37.878575]",0,0
197,0,2144 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-09-25T00:00:00.000,11,FA0002079,0,0,0,0,0,2019-10-14T05:00:02.000,CA,DARYOUSH RESTAURANT,32,"[-122.266781, 37.870482]",0,0
198,0,849 UNIVERSITY AVE,BERKELEY,1502,0,5,0,0,,0,2019-03-01T00:00:00.000,6,FA0000103,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DAVE'S UNION 76  1099/1615,24,"[-122.296957, 37.86819]",0,0
199,0,2017 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-29T00:00:00.000,11,FA0001605,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DDC CAFE,32,"[-122.268367, 37.871715]",0,0
200,0,1300 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-09-05T00:00:00.000,9,FA0001564,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DELTAN DIVERSIFIED INC.,12,"[-122.295798, 37.880228]",0,0
201,0,2707 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2018-09-17T00:00:00.000,13,FA0000386,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DERBY FOOD CENTER,19,"[-122.253525, 37.861795]",0,0
202,0,2001 DWIGHT WY,BERKELEY,1496,0,7,0,0,,0,2019-06-19T00:00:00.000,10,FA0000791,0,0,0,0,1,2019-10-14T05:00:01.000,CA,DETOUR CAFE,13,"[-122.269843, 37.863652]",0,1
203,0,2511 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-02T00:00:00.000,12,FA0000486,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DIYAR MEDITERRANIAN CUISINE,18,"[-122.258762, 37.867844]",0,0
204,0,1284 SAN PABLO AVE,BERKELEY,1498,0,5,0,0,,0,2019-06-07T00:00:00.000,9,FA0001104,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DOLLAR TREE,12,"[-122.295961, 37.880737]",0,0
205,0,2440 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-02-05T00:00:00.000,14,FA0000790,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DOLLAR TREE #3454,32,"[-122.267562, 37.865042]",0,0
206,0,3264 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-10-01T00:00:00.000,3,FA0001515,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DOMINO'S PIZZA,26,"[-122.271351, 37.849169]",0,0
207,0,2635 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-23T00:00:00.000,13,FA0001857,0,0,0,0,0,2019-10-14T05:00:02.000,CA,DONATO & CO.,25,"[-122.25351, 37.856981]",0,0
208,0,2528-A DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-01-14T00:00:00.000,12,FA0001864,0,0,0,0,0,2019-10-14T05:00:02.000,CA,DONER AND KEBAB,18,"[-122.258344, 37.867895]",0,0
209,0,200 MARINA BLVD,BERKELEY,1502,0,5,0,0,,0,2019-04-03T00:00:00.000,6,FA0001439,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DOUBLETREE BAY GRILL,11,"[-122.313656, 37.868667]",0,0
210,0,200 MARINA BLVD,BERKELEY,1502,0,5,0,0,,0,2019-04-03T00:00:00.000,6,FA0001438,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DOUBLETREE CAFE,11,"[-122.313656, 37.868667]",0,0
211,0,64 SHATTUCK SQ,BERKELEY,1496,0,1,0,0,,0,2019-07-24T00:00:00.000,11,FA0001819,0,0,0,0,0,2019-10-14T05:00:02.000,CA,DRAW BILLIARD CLUB,32,"[-122.267775, 37.871675]",0,0
212,0,2637 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-16T00:00:00.000,13,FA0000376,0,0,1,0,1,2019-10-14T05:00:01.000,CA,DREAM FLUFF DONUTS,25,"[-122.253268, 37.857013]",0,2
213,0,2328 BOWDITCH ST,BERKELEY,1496,0,2,0,0,,0,2019-07-02T00:00:00.000,12,FA0001455,0,0,0,0,0,2019-10-14T05:00:01.000,CA,DUMPLING EXPRESS,18,"[-122.256696, 37.867974]",0,0
214,0,1866 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-28T00:00:00.000,7,FA0000437,0,0,0,0,0,2019-10-14T05:00:01.000,CA,D'YAR RESTAURANT,4,"[-122.260201, 37.875384]",0,0
215,0,2600 SHATTUCK AVE,BERKELEY,1496,0,7,0,0,,0,2019-08-21T00:00:00.000,2,FA0001801,0,0,0,0,0,2019-10-14T05:00:02.000,CA,EARTHBAR,13,"[-122.26716, 37.861677]",0,0
216,0,2142 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-09-24T00:00:00.000,11,FA0002096,0,0,0,0,0,2019-10-14T05:00:02.000,CA,EASTERLY,32,"[-122.266632, 37.870502]",0,0
217,0,1761 ALCATRAZ AVE,BERKELEY,1495,0,7,0,0,,0,2019-10-08T00:00:00.000,3,FA0001242,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EASY CREOLE,15,"[-122.272347, 37.848621]",0,0
218,0,3045 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-01-11T00:00:00.000,5,FA0001258,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EASY MARKET,27,"[-122.286147, 37.850706]",0,0
219,0,1181 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-05-21T00:00:00.000,6,FA0001085,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EAT @ THAI,2,"[-122.290121, 37.869414]",0,0
220,0,3079 TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-15T00:00:00.000,12,FA0000612,0,0,0,0,0,2019-10-14T05:00:01.000,CA,EDIBLE ARRANGEMENTS,25,"[-122.259912, 37.854185]",0,0
221,0,2021 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-18T00:00:00.000,11,FA0001952,0,0,0,0,0,2019-10-14T05:00:02.000,CA,EL BURRO PICANTE,3,"[-122.270069, 37.871971]",0,0
